0.04907566922362572,0.912175376056577,0.4677768099161873,0.5837775182987008,0.2023374065870155,0.46609402931187516,0.9352242698327743,0.9353765255091678,0.9105659538051849,0.6308859944981248,0.9353266342026637,0.7946746255765006,0.9125606033585317,0.6685326487222432,0.5017727735297597,0.002099382877902012,0.6572019697491346,0.850305974343796,0.25909863133739264,0.3318481582578433
0.926002603912341,0.6130848181873615,0.0027148596107520184,0.13491036321032157,0.48450554129608236,0.30820170913355305,0.648818839414413,0.1963312932984974,0.20821293752460102,0.9062022776331928,0.8807350120613867,0.16361371928797885,0.9197122476689876,0.709933017871016,0.6371519250207942,0.07095042263396234,0.04924727805067286,0.03465850046882035,0.9215686583404032,0.037191794579308324
0.5928795943900063,0.018761398950855157,0.8126735125300366,0.668287853971963,0.5473228809187254,0.055038683655809995,0.4980286636001229,0.5667376957883363,0.3933290986323753,0.5715784211605351,0.2387845436650029,0.8202860708494011,0.018497066133821405,0.3303654650465033,0.952560189579561,0.5510522252660665,0.12859343299316517,0.6869481998783481,0.05118121060392744,0.61221821954073
0.20265299136811277,0.041206777232735914,0.945882192086028,0.6041709173983629,0.7781539297749501,0.031534852897036614,0.4840712025926891,0.9626418982518932,0.3194471148857545,0.8952274651374768,0.7892062176251707,0.4887489972878567,0.9946369277479414,0.6221482982752237,0.06434318776896808,0.5762199245334879,0.3798014090679308,0.006375426859535294,0.13353819759707164,0.08081490324157903
0.3086707104096237,0.5906453744786869,0.730967358274444,0.42753344378745817,0.7130721706587615,0.7826533198861713,0.9171740008969788,0.8549575974388223,0.5282079667413575,0.8495406592932674,0.3224791427405028,0.4114432436999558,0.8628816696851919,0.6558578194616097,0.4389687689096188,0.5935458112973832,0.2691746304231437,0.7694227901262418,0.15124248982206567,0.4794465398470472
0.9241289532831208,0.04570492926885872,0.36926084052278163,0.3632551741241188,0.7229475880172223,0.8801288110536121,0.018231242011160442,0.3374217229860198,0.16169380620618923,0.527308534125329,0.10996620253891298,0.31991778039348717,0.9650421786179705,0.685853563225177,0.00877661654232953,0.26880030983956016,0.8555986122800748,0.9587959363711637,0.8318280558115686,0.8340652179189131
0.7743139873048663,0.3102814156924778,0.9900314738100536,0.8173007105001534,0.8085128680295031,0.06897418757378093,0.039557661765126984,0.6999101945165673,0.45484708736647683,0.2418566236322075,0.9619612464617548,0.4166836947091034,0.26728428625936707,0.9325638620743306,0.791069000863668,0.8075410204601404,0.040991076711882735,0.6842558111844128,0.7098430513946438,0.9652847599169574
0.2967874264584194,0.06745373268050536,0.15555078904830932,0.04780347724519507,0.4933001881806329,0.299208955631318,0.202989912964617,0.36528006060865825,0.7621255083326279,0.7984517533500459,0.239019959637638,0.8214572730113364,0.7040041028908595,0.1771637922441086,0.09919647112370034,0.5930459271243954,0.930868731017323,0.143002501153495,0.4341197194365768,0.0004860259938891387
0.06459186550390483,0.31201634955159674,0.5030801877301517,0.22117345942213895,0.005518942682778749,0.4217832218777111,0.6169638759713509,0.9157637310905915,0.55425490264085,0.048362351887868194,0.864248960096363,0.45053984089104937,0.28083838850523457,0.9294652973944342,0.45813679757848513,0.45388355149164894,0.20862353616840712,0.21861147191160002,0.7574156663061107,0.2287479581511741
0.2552196689778553,0.6703376278964636,0.4864870002625359,0.8775463602056689,0.2766118671655283,0.8244174328206534,0.5347099985910179,0.6291264184837483,0.505476002629768,0.7671446434229897,0.9641322284621918,0.939359358883745,0.729975318189484,0.8220053961081243,0.15160971604282747,0.6903255730571828,0.5441621823482112,0.31954991035905633,0.22733381251496987,0.6296838244925137
0.6355729204241672,0.25684526482397896,0.20577333168407452,0.8293883109217068,0.34121599583463924,0.5937543008586347,0.5823414993383048,0.08622726691025051,0.8501823719123802,0.5839676788670368,0.8380541331175588,0.2813883677604955,0.4418776553903515,0.6534444975456872,0.3548389299176423,0.29831689315407606,0.8283944787328579,0.45187077187220137,0.14943818926230312,0.669367759878631
0.15396398751932128,0.3873960310854081,0.36383118929299985,0.10489562683445841,0.5376821789071382,0.07013636404677714,0.7677285160473392,0.7831686339461499,0.7599409377793684,0.33450307959853365,0.3558713473055264,0.9262383831884936,0.2784906178270715,0.8491343465335737,0.40938244726617734,0.5632085859206577,0.05169100578501962,0.8413094310216573,0.9819772111159416,0.3776706754203174
